Animal,Sire,Dam
80313,70145,70294
80314,70145,70294
80315,70145,70864
80316,70145,70864
80317,70145,70882
80318,70145,70882
80319,70145,70646
80320,70145,70646
80321,70375,70394
80322,70375,70394
80323,70375,70556
80324,70375,70556
80325,70375,70614
80326,70375,70614
80327,70375,70704
80328,70375,70704
80329,70375,70138
80330,70375,70138
80331,70375,70390
80332,70375,70390
80333,70375,70176
80334,70375,70176
80335,70375,70484
80336,70375,70484
80337,70375,70324
80338,70375,70324
80339,70375,70924
80340,70375,70924
80341,70273,70378
80342,70273,70378
80343,70273,70360
80344,70273,70360
80345,70273,70632
80346,70273,70632
80347,70273,70232
80348,70273,70232
80349,70273,70154
80350,70273,70154
80351,70273,70218
80352,70273,70218
80353,70273,70896
80354,70273,70896
80355,70273,70332
80356,70273,70332
80357,70273,70934
80358,70273,70934
80359,70273,70734
80360,70273,70734
80361,70425,70688
80362,70425,70688
80363,70425,70374
80364,70425,70374
80365,70425,70910
80366,70425,70910
80367,70425,70074
80368,70425,70074
80369,70425,70280
80370,70425,70280
80371,70425,70754
80372,70425,70754
80373,70425,70890
80374,70425,70890
80375,70425,70004
80376,70425,70004
80377,70425,70724
80378,70425,70724
80379,70425,70450
80380,70425,70450
80381,70235,70676
80382,70235,70676
80383,70235,70804
80384,70235,70804
80385,70235,70376
80386,70235,70376
80387,70235,70100
80388,70235,70100
80389,70235,70830
80390,70235,70830
80391,70235,70862
80392,70235,70862
80393,70235,70328
80394,70235,70328
80395,70235,70940
80396,70235,70940
80397,70235,70428
80398,70235,70428
80399,70235,70204
80400,70235,70204
80401,70267,70460
80402,70267,70460
80403,70267,70464
80404,70267,70464
80405,70267,70794
80406,70267,70794
80407,70267,70494
80408,70267,70494
80409,70267,70056
80410,70267,70056
80411,70267,70382
80412,70267,70382
80413,70267,70774
80414,70267,70774
80415,70267,70834
80416,70267,70834
80417,70267,70536
80418,70267,70536
80419,70267,70542
80420,70267,70542
80421,70135,70434
80422,70135,70434
80423,70135,70786
80424,70135,70786
80425,70135,70104
80426,70135,70104
80427,70135,70918
80428,70135,70918
80429,70135,70454
80430,70135,70454
80431,70135,70044
80432,70135,70044
80433,70135,70686
80434,70135,70686
80435,70135,70736
80436,70135,70736
80437,70135,70016
80438,70135,70016
80439,70135,70492
80440,70135,70492
80441,70677,70042
80442,70677,70042
80443,70677,70572
80444,70677,70572
80445,70677,70568
80446,70677,70568
80447,70677,70948
80448,70677,70948
80449,70677,70564
80450,70677,70564
80451,70677,70932
80452,70677,70932
80453,70677,70498
80454,70677,70498
80455,70677,70606
80456,70677,70606
80457,70677,70580
80458,70677,70580
80459,70677,70590
80460,70677,70590
80461,70219,70764
80462,70219,70764
80463,70219,70082
80464,70219,70082
80465,70219,70904
80466,70219,70904
80467,70219,70424
80468,70219,70424
80469,70219,70926
80470,70219,70926
80471,70219,70392
80472,70219,70392
80473,70219,70330
80474,70219,70330
80475,70219,70970
80476,70219,70970
80477,70219,70342
80478,70219,70342
80479,70219,70400
80480,70219,70400
80481,70639,70966
80482,70639,70966
80483,70639,70708
80484,70639,70708
80485,70639,70638
80486,70639,70638
80487,70639,70620
80488,70639,70620
80489,70639,70826
80490,70639,70826
80491,70639,70346
80492,70639,70346
80493,70639,70750
80494,70639,70750
80495,70639,70088
80496,70639,70088
80497,70639,70352
80498,70639,70352
80499,70639,70020
80500,70639,70020
80501,70571,70598
80502,70571,70598
80503,70571,70160
80504,70571,70160
80505,70571,70034
80506,70571,70034
80507,70571,70032
80508,70571,70032
80509,70571,70060
80510,70571,70060
80511,70571,70540
80512,70571,70540
80513,70571,70268
80514,70571,70268
80515,70571,70298
80516,70571,70298
80517,70571,70012
80518,70571,70012
80519,70571,70780
80520,70571,70780
80521,70805,70852
80522,70805,70852
80523,70805,70442
80524,70805,70442
80525,70805,70722
80526,70805,70722
80527,70805,70408
80528,70805,70408
80529,70805,70278
80530,70805,70278
80531,70805,70282
80532,70805,70282
80533,70805,70404
80534,70805,70404
80535,70805,70670
80536,70805,70670
80537,70805,70008
80538,70805,70008
80539,70805,70038
80540,70805,70038
80541,70455,70792
80542,70455,70792
80543,70455,70002
80544,70455,70002
80545,70455,70068
80546,70455,70068
80547,70455,70186
80548,70455,70186
80549,70455,70902
80550,70455,70902
80551,70455,70468
80552,70455,70468
80553,70455,70836
80554,70455,70836
80555,70455,70746
80556,70455,70746
80557,70455,70892
80558,70455,70892
80559,70455,70264
80560,70455,70264
80561,70877,70758
80562,70877,70758
80563,70877,70928
80564,70877,70928
80565,70877,70274
80566,70877,70274
80567,70877,70946
80568,70877,70946
80569,70877,70798
80570,70877,70798
80571,70877,70208
80572,70877,70208
80573,70877,70584
80574,70877,70584
80575,70877,70098
80576,70877,70098
80577,70877,70982
80578,70877,70982
80579,70877,70652
80580,70877,70652
80581,70115,70410
80582,70115,70410
80583,70115,70800
80584,70115,70800
80585,70115,70348
80586,70115,70348
80587,70115,70850
80588,70115,70850
80589,70115,70246
80590,70115,70246
80591,70115,70198
80592,70115,70198
80593,70115,70106
80594,70115,70106
80595,70115,70624
80596,70115,70624
80597,70115,70080
80598,70115,70080
80599,70115,70678
80600,70115,70678
80601,70633,70906
80602,70633,70906
80603,70633,70532
80604,70633,70532
80605,70633,70690
80606,70633,70690
80607,70633,70238
80608,70633,70238
80609,70633,70414
80610,70633,70414
80611,70633,70470
80612,70633,70470
80613,70633,70474
80614,70633,70474
80615,70633,70960
80616,70633,70960
80617,70633,71000
80618,70633,71000
80619,70633,70112
80620,70633,70112
80621,70329,70436
80622,70329,70436
80623,70329,70716
80624,70329,70716
80625,70329,70956
80626,70329,70956
80627,70329,70644
80628,70329,70644
80629,70329,70546
80630,70329,70546
80631,70329,70050
80632,70329,70050
80633,70329,70860
80634,70329,70860
80635,70329,70710
80636,70329,70710
80637,70329,70866
80638,70329,70866
80639,70329,70402
80640,70329,70402
80641,70659,70574
80642,70659,70574
80643,70659,70672
80644,70659,70672
80645,70659,70506
80646,70659,70506
80647,70659,70024
80648,70659,70024
80649,70659,70316
80650,70659,70316
80651,70659,70120
80652,70659,70120
80653,70659,70338
80654,70659,70338
80655,70659,70702
80656,70659,70702
80657,70659,70292
80658,70659,70292
80659,70659,70876
80660,70659,70876
80661,70509,70136
80662,70509,70136
80663,70509,70874
80664,70509,70874
80665,70509,70548
80666,70509,70548
80667,70509,70668
80668,70509,70668
80669,70509,70666
80670,70509,70666
80671,70509,70094
80672,70509,70094
80673,70509,70236
80674,70509,70236
80675,70509,70514
80676,70509,70514
80677,70509,70714
80678,70509,70714
80679,70509,70426
80680,70509,70426
80681,70471,70472
80682,70471,70472
80683,70471,70398
80684,70471,70398
80685,70471,70762
80686,70471,70762
80687,70471,70930
80688,70471,70930
80689,70471,70694
80690,70471,70694
80691,70471,70900
80692,70471,70900
80693,70471,70744
80694,70471,70744
80695,70471,70242
80696,70471,70242
80697,70471,70914
80698,70471,70914
80699,70471,70152
80700,70471,70152
80701,70365,70636
80702,70365,70636
80703,70365,70936
80704,70365,70936
80705,70365,70870
80706,70365,70870
80707,70365,70412
80708,70365,70412
80709,70365,70772
80710,70365,70772
80711,70365,70496
80712,70365,70496
80713,70365,70954
80714,70365,70954
80715,70365,70396
80716,70365,70396
80717,70365,70014
80718,70365,70014
80719,70365,70366
80720,70365,70366
80721,70075,70202
80722,70075,70202
80723,70075,70416
80724,70075,70416
80725,70075,70958
80726,70075,70958
80727,70075,70054
80728,70075,70054
80729,70075,70822
80730,70075,70822
80731,70075,70502
80732,70075,70502
80733,70075,70640
80734,70075,70640
80735,70075,70920
80736,70075,70920
80737,70075,70320
80738,70075,70320
80739,70075,70212
80740,70075,70212
80741,70027,70560
80742,70027,70560
80743,70027,70894
80744,70027,70894
80745,70027,70600
80746,70027,70600
80747,70027,70718
80748,70027,70718
80749,70027,70656
80750,70027,70656
80751,70027,70234
80752,70027,70234
80753,70027,70512
80754,70027,70512
80755,70027,70814
80756,70027,70814
80757,70027,70570
80758,70027,70570
80759,70027,70306
80760,70027,70306
80761,70459,70530
80762,70459,70530
80763,70459,70844
80764,70459,70844
80765,70459,70206
80766,70459,70206
80767,70459,70030
80768,70459,70030
80769,70459,70610
80770,70459,70610
80771,70459,70092
80772,70459,70092
80773,70459,70444
80774,70459,70444
80775,70459,70368
80776,70459,70368
80777,70459,70880
80778,70459,70880
80779,70459,70356
80780,70459,70356
80781,70265,70086
80782,70265,70086
80783,70265,70334
80784,70265,70334
80785,70265,70228
80786,70265,70228
80787,70265,70140
80788,70265,70140
80789,70265,70740
80790,70265,70740
80791,70265,70116
80792,70265,70116
80793,70265,70848
80794,70265,70848
80795,70265,70362
80796,70265,70362
80797,70265,70628
80798,70265,70628
80799,70265,70158
80800,70265,70158
80801,70579,70156
80802,70579,70156
80803,70579,70058
80804,70579,70058
80805,70579,70808
80806,70579,70808
80807,70579,70174
80808,70579,70174
80809,70579,70430
80810,70579,70430
80811,70579,70064
80812,70579,70064
80813,70579,70310
80814,70579,70310
80815,70579,70858
80816,70579,70858
80817,70579,70680
80818,70579,70680
80819,70579,70776
80820,70579,70776
80821,70635,70968
80822,70635,70968
80823,70635,70782
80824,70635,70782
80825,70635,70010
80826,70635,70010
80827,70635,70048
80828,70635,70048
80829,70635,70626
80830,70635,70626
80831,70635,70070
80832,70635,70070
80833,70635,70768
80834,70635,70768
80835,70635,70518
80836,70635,70518
80837,70635,70992
80838,70635,70992
80839,70635,70818
80840,70635,70818
80841,70683,70990
80842,70683,70990
80843,70683,70998
80844,70683,70998
80845,70683,70266
80846,70683,70266
80847,70683,70478
80848,70683,70478
80849,70683,70674
80850,70683,70674
80851,70683,70766
80852,70683,70766
80853,70683,70732
80854,70683,70732
80855,70683,70358
80856,70683,70358
80857,70683,70884
80858,70683,70884
80859,70683,70018
80860,70683,70018
80861,70185,70220
80862,70185,70220
80863,70185,70604
80864,70185,70604
80865,70185,70748
80866,70185,70748
80867,70185,70974
80868,70185,70974
80869,70185,70146
80870,70185,70146
80871,70185,70524
80872,70185,70524
80873,70185,70384
80874,70185,70384
80875,70185,70134
80876,70185,70134
80877,70185,70150
80878,70185,70150
80879,70185,70490
80880,70185,70490
80881,70293,70386
80882,70293,70386
80883,70293,70832
80884,70293,70832
80885,70293,70214
80886,70293,70214
80887,70293,70304
80888,70293,70304
80889,70293,70528
80890,70293,70528
80891,70293,70180
80892,70293,70180
80893,70293,70258
80894,70293,70258
80895,70293,70806
80896,70293,70806
80897,70293,70344
80898,70293,70344
80899,70293,70452
80900,70293,70452
80901,70719,70108
80902,70719,70108
80903,70719,70300
80904,70719,70300
80905,70719,70244
80906,70719,70244
80907,70719,70516
80908,70719,70516
80909,70719,70534
80910,70719,70534
80911,70719,70406
80912,70719,70406
80913,70719,70354
80914,70719,70354
80915,70719,70276
80916,70719,70276
80917,70719,70650
80918,70719,70650
80919,70719,70230
80920,70719,70230
80921,70163,70760
80922,70163,70760
80923,70163,70462
80924,70163,70462
80925,70163,70554
80926,70163,70554
80927,70163,70648
80928,70163,70648
80929,70163,70076
80930,70163,70076
80931,70163,70128
80932,70163,70128
80933,70163,70994
80934,70163,70994
80935,70163,70642
80936,70163,70642
80937,70163,70448
80938,70163,70448
80939,70163,70144
80940,70163,70144
80941,70747,70952
80942,70747,70952
80943,70747,70682
80944,70747,70682
80945,70747,70260
80946,70747,70260
80947,70747,70102
80948,70747,70102
80949,70747,70538
80950,70747,70538
80951,70747,70770
80952,70747,70770
80953,70747,70886
80954,70747,70886
80955,70747,70608
80956,70747,70608
80957,70747,70252
80958,70747,70252
80959,70747,70602
80960,70747,70602
80961,70029,70654
80962,70029,70654
80963,70029,70210
80964,70029,70210
80965,70029,70248
80966,70029,70248
80967,70029,70096
80968,70029,70096
80969,70029,70612
80970,70029,70612
80971,70029,70728
80972,70029,70728
80973,70029,70594
80974,70029,70594
80975,70029,70692
80976,70029,70692
80977,70029,70446
80978,70029,70446
80979,70029,70854
80980,70029,70854
80981,70277,70630
80982,70277,70630
80983,70277,70124
80984,70277,70124
80985,70277,70440
80986,70277,70440
80987,70277,70720
80988,70277,70720
80989,70277,70796
80990,70277,70796
80991,70277,70466
80992,70277,70466
80993,70277,70318
80994,70277,70318
80995,70277,70168
80996,70277,70168
80997,70277,70846
80998,70277,70846
80999,70277,70114
81000,70277,70114
90001,80029,80524
90002,80029,80524
90003,80029,80444
90004,80029,80444
90005,80029,80116
90006,80029,80116
90007,80029,80056
90008,80029,80056
90009,80029,80176
90010,80029,80176
90011,80029,80950
90012,80029,80950
90013,80029,80198
90014,80029,80198
90015,80029,80308
90016,80029,80308
90017,80029,80470
90018,80029,80470
90019,80029,80080
90020,80029,80080
90021,80655,80028
90022,80655,80028
90023,80655,80314
90024,80655,80314
90025,80655,80044
90026,80655,80044
90027,80655,80390
90028,80655,80390
90029,80655,80834
90030,80655,80834
90031,80655,80286
90032,80655,80286
90033,80655,80892
90034,80655,80892
90035,80655,80622
90036,80655,80622
90037,80655,80106
90038,80655,80106
90039,80655,80294
90040,80655,80294
90041,80041,80424
90042,80041,80424
90043,80041,80812
90044,80041,80812
90045,80041,80744
90046,80041,80744
90047,80041,80602
90048,80041,80602
90049,80041,80528
90050,80041,80528
90051,80041,80118
90052,80041,80118
90053,80041,80476
90054,80041,80476
90055,80041,80652
90056,80041,80652
90057,80041,80778
90058,80041,80778
90059,80041,80532
90060,80041,80532
90061,80623,80466
90062,80623,80466
90063,80623,80068
90064,80623,80068
90065,80623,80742
90066,80623,80742
90067,80623,80158
90068,80623,80158
90069,80623,80936
90070,80623,80936
90071,80623,80340
90072,80623,80340
90073,80623,80986
90074,80623,80986
90075,80623,80458
90076,80623,80458
90077,80623,80112
90078,80623,80112
90079,80623,80868
90080,80623,80868
90081,80727,80810
90082,80727,80810
90083,80727,80580
90084,80727,80580
90085,80727,80152
90086,80727,80152
90087,80727,80990
90088,80727,80990
90089,80727,80780
90090,80727,80780
90091,80727,80848
90092,80727,80848
90093,80727,80278
90094,80727,80278
90095,80727,80674
90096,80727,80674
90097,80727,80428
90098,80727,80428
90099,80727,80606
90100,80727,80606
90101,80627,80024
90102,80627,80024
90103,80627,80040
90104,80627,80040
90105,80627,80658
90106,80627,80658
90107,80627,80818
90108,80627,80818
90109,80627,80110
90110,80627,80110
90111,80627,80262
90112,80627,80262
90113,80627,80422
90114,80627,80422
90115,80627,80420
90116,80627,80420
90117,80627,80542
90118,80627,80542
90119,80627,80202
90120,80627,80202
90121,80011,80236
90122,80011,80236
90123,80011,80944
90124,80011,80944
90125,80011,80338
90126,80011,80338
90127,80011,80258
